date,timestamp,Ontario_Demand,Market_Demand
2025-03-19,2025-03-19 11:00:00.000000,15184,17204
2025-03-19,2025-03-19 12:00:00.000000,14512,16394
2025-03-19,2025-03-19 13:00:00.000000,14229,16213
2025-03-19,2025-03-19 14:00:00.000000,14297,16362
2025-03-19,2025-03-19 15:00:00.000000,14499,17038
2025-03-19,2025-03-19 16:00:00.000000,15327,17184
2025-03-19,2025-03-19 17:00:00.000000,15794,17463
2025-03-19,2025-03-19 18:00:00.000000,16018,17074
2025-03-19,2025-03-19 19:00:00.000000,16532,17112
2025-03-19,2025-03-19 20:00:00.000000,16660,17430
2025-03-19,2025-03-19 21:00:00.000000,15941,17359
2025-03-19,2025-03-19 22:00:00.000000,15119,16855
2025-03-19,2025-03-19 23:00:00.000000,14123,16117
2025-03-19,2025-03-20 00:00:00.000000,13240,15756
2025-03-20,2025-03-20 01:00:00.000000,12846,15834
2025-03-20,2025-03-20 02:00:00.000000,12673,15852
2025-03-20,2025-03-20 03:00:00.000000,12623,15836
2025-03-20,2025-03-20 04:00:00.000000,12781,15997
2025-03-20,2025-03-20 05:00:00.000000,13244,16449
2025-03-20,2025-03-20 06:00:00.000000,14403,17300
2025-03-20,2025-03-20 07:00:00.000000,15781,18345
2025-03-20,2025-03-20 08:00:00.000000,16199,18669
2025-03-20,2025-03-20 09:00:00.000000,16053,18291
2025-03-20,2025-03-20 10:00:00.000000,16269,18336
2025-03-20,2025-03-20 11:00:00.000000,16426,18309
2025-03-20,2025-03-20 12:00:00.000000,16367,18066
2025-03-20,2025-03-20 13:00:00.000000,16301,17811
2025-03-20,2025-03-20 14:00:00.000000,16704,18455
2025-03-20,2025-03-20 15:00:00.000000,16269,17712
2025-03-20,2025-03-20 16:00:00.000000,16845,18286
2025-03-20,2025-03-20 17:00:00.000000,17185,19041
2025-03-20,2025-03-20 18:00:00.000000,17192,19064
2025-03-20,2025-03-20 19:00:00.000000,17895,19572
2025-03-20,2025-03-20 20:00:00.000000,17751,20074
2025-03-20,2025-03-20 21:00:00.000000,17137,18965
2025-03-20,2025-03-20 22:00:00.000000,16213,18165
2025-03-20,2025-03-20 23:00:00.000000,15190,17327
2025-03-20,2025-03-21 00:00:00.000000,14639,16937
2025-03-21,2025-03-21 01:00:00.000000,14284,16485
2025-03-21,2025-03-21 02:00:00.000000,14244,16767
2025-03-21,2025-03-21 03:00:00.000000,14430,16911
2025-03-21,2025-03-21 04:00:00.000000,14618,16593
2025-03-21,2025-03-21 05:00:00.000000,15229,16825
2025-03-21,2025-03-21 06:00:00.000000,16433,17573
2025-03-21,2025-03-21 07:00:00.000000,17477,18406
2025-03-21,2025-03-21 08:00:00.000000,17426,18067
2025-03-21,2025-03-21 09:00:00.000000,16536,17419
2025-03-21,2025-03-21 10:00:00.000000,15588,16587
2025-03-21,2025-03-21 11:00:00.000000,15122,16668
2025-03-21,2025-03-21 12:00:00.000000,14936,16843
2025-03-21,2025-03-21 13:00:00.000000,14852,17262
2025-03-21,2025-03-21 14:00:00.000000,14703,17312
2025-03-21,2025-03-21 15:00:00.000000,14624,17310
2025-03-21,2025-03-21 16:00:00.000000,14845,17612
2025-03-21,2025-03-21 17:00:00.000000,15275,17712
2025-03-21,2025-03-21 18:00:00.000000,16011,18118
2025-03-21,2025-03-21 19:00:00.000000,16818,19031
2025-03-21,2025-03-21 20:00:00.000000,17141,19424
2025-03-21,2025-03-21 21:00:00.000000,16384,19009
2025-03-21,2025-03-21 22:00:00.000000,15771,18455
2025-03-21,2025-03-21 23:00:00.000000,15054,17905
2025-03-21,2025-03-22 00:00:00.000000,14258,17567
2025-03-22,2025-03-22 01:00:00.000000,13611,16965
2025-03-22,2025-03-22 02:00:00.000000,13360,16803
2025-03-22,2025-03-22 03:00:00.000000,13303,16900
2025-03-22,2025-03-22 04:00:00.000000,13451,17102
2025-03-22,2025-03-22 05:00:00.000000,13734,17528
2025-03-22,2025-03-22 06:00:00.000000,14275,17541
2025-03-22,2025-03-22 07:00:00.000000,14885,17796
2025-03-22,2025-03-22 08:00:00.000000,15509,17821
2025-03-22,2025-03-22 09:00:00.000000,15941,18191
2025-03-22,2025-03-22 10:00:00.000000,16541,18462
2025-03-22,2025-03-22 11:00:00.000000,16503,18016
2025-03-22,2025-03-22 12:00:00.000000,16424,17744
2025-03-22,2025-03-22 13:00:00.000000,16021,17383
2025-03-22,2025-03-22 14:00:00.000000,15628,17199
2025-03-22,2025-03-22 15:00:00.000000,15618,17337
2025-03-22,2025-03-22 16:00:00.000000,15921,17919
2025-03-22,2025-03-22 17:00:00.000000,16450,18162
2025-03-22,2025-03-22 18:00:00.000000,16785,18229
2025-03-22,2025-03-22 19:00:00.000000,17429,18733
2025-03-22,2025-03-22 20:00:00.000000,17538,18736
2025-03-22,2025-03-22 21:00:00.000000,17045,18222
2025-03-22,2025-03-22 22:00:00.000000,16375,17747
2025-03-22,2025-03-22 23:00:00.000000,15798,17138
2025-03-22,2025-03-23 00:00:00.000000,15210,16762
2025-03-23,2025-03-23 01:00:00.000000,14603,15981
2025-03-23,2025-03-23 02:00:00.000000,14412,15468
2025-03-23,2025-03-23 03:00:00.000000,14738,15984
2025-03-23,2025-03-23 04:00:00.000000,14860,16264
2025-03-23,2025-03-23 05:00:00.000000,15007,16559
2025-03-23,2025-03-23 06:00:00.000000,15495,17049
2025-03-23,2025-03-23 07:00:00.000000,15968,17494
2025-03-23,2025-03-23 08:00:00.000000,15972,17287
2025-03-23,2025-03-23 09:00:00.000000,15448,16779
2025-03-23,2025-03-23 10:00:00.000000,14915,16366
2025-03-23,2025-03-23 11:00:00.000000,14758,16182
2025-03-23,2025-03-23 12:00:00.000000,14890,16218
2025-03-23,2025-03-23 13:00:00.000000,14974,16385
2025-03-23,2025-03-23 14:00:00.000000,14956,16290
2025-03-23,2025-03-23 15:00:00.000000,15048,16304
2025-03-23,2025-03-23 16:00:00.000000,15780,17220
2025-03-23,2025-03-23 17:00:00.000000,16855,17958
2025-03-23,2025-03-23 18:00:00.000000,17274,18593
2025-03-23,2025-03-23 19:00:00.000000,17747,18859
2025-03-23,2025-03-23 20:00:00.000000,17492,18986
2025-03-23,2025-03-23 21:00:00.000000,16761,18632
2025-03-23,2025-03-23 22:00:00.000000,16085,18304
2025-03-23,2025-03-23 23:00:00.000000,15338,17579
2025-03-23,2025-03-24 00:00:00.000000,14765,17436
2025-03-24,2025-03-24 01:00:00.000000,14333,17080
2025-03-24,2025-03-24 02:00:00.000000,14278,17434
2025-03-24,2025-03-24 03:00:00.000000,14352,17631
2025-03-24,2025-03-24 04:00:00.000000,14291,17809
2025-03-24,2025-03-24 05:00:00.000000,14827,17666
2025-03-24,2025-03-24 06:00:00.000000,16095,18830
2025-03-24,2025-03-24 07:00:00.000000,17436,20214
2025-03-24,2025-03-24 08:00:00.000000,17646,20172
2025-03-24,2025-03-24 09:00:00.000000,17550,19577
2025-03-24,2025-03-24 10:00:00.000000,17770,19621
2025-03-24,2025-03-24 11:00:00.000000,17865,19848
2025-03-24,2025-03-24 12:00:00.000000,17643,19397
2025-03-24,2025-03-24 13:00:00.000000,17381,19191
2025-03-24,2025-03-24 14:00:00.000000,17439,19757
2025-03-24,2025-03-24 15:00:00.000000,17430,19849
2025-03-24,2025-03-24 16:00:00.000000,17501,19881
2025-03-24,2025-03-24 17:00:00.000000,17749,20000
2025-03-24,2025-03-24 18:00:00.000000,17790,20349
2025-03-24,2025-03-24 19:00:00.000000,18139,20943
2025-03-24,2025-03-24 20:00:00.000000,18184,20861
2025-03-24,2025-03-24 21:00:00.000000,17347,20002
2025-03-24,2025-03-24 22:00:00.000000,16655,19136
2025-03-24,2025-03-24 23:00:00.000000,15817,18592
2025-03-24,2025-03-25 00:00:00.000000,14737,17357
2025-03-25,2025-03-25 01:00:00.000000,14454,17151
2025-03-25,2025-03-25 02:00:00.000000,14321,16968
2025-03-25,2025-03-25 03:00:00.000000,14268,16916
2025-03-25,2025-03-25 04:00:00.000000,14433,17615
2025-03-25,2025-03-25 05:00:00.000000,15042,18071
2025-03-25,2025-03-25 06:00:00.000000,16251,19183
2025-03-25,2025-03-25 07:00:00.000000,17604,20438
2025-03-25,2025-03-25 08:00:00.000000,17967,20577
2025-03-25,2025-03-25 09:00:00.000000,17534,19556
2025-03-25,2025-03-25 10:00:00.000000,17132,19015
2025-03-25,2025-03-25 11:00:00.000000,16962,18671
2025-03-25,2025-03-25 12:00:00.000000,16773,18295
2025-03-25,2025-03-25 13:00:00.000000,16830,18320
2025-03-25,2025-03-25 14:00:00.000000,16852,18330
2025-03-25,2025-03-25 15:00:00.000000,16900,18397
2025-03-25,2025-03-25 16:00:00.000000,17517,19118
2025-03-25,2025-03-25 17:00:00.000000,18004,19868
2025-03-25,2025-03-25 18:00:00.000000,18167,20206
2025-03-25,2025-03-25 19:00:00.000000,18578,20350
2025-03-25,2025-03-25 20:00:00.000000,18532,20209
2025-03-25,2025-03-25 21:00:00.000000,17861,19122
2025-03-25,2025-03-25 22:00:00.000000,16750,18260
2025-03-25,2025-03-25 23:00:00.000000,15979,17738
2025-03-25,2025-03-26 00:00:00.000000,15355,17185
2025-03-26,2025-03-26 01:00:00.000000,14658,16998
2025-03-26,2025-03-26 02:00:00.000000,14539,16876
2025-03-26,2025-03-26 03:00:00.000000,14643,16963
2025-03-26,2025-03-26 04:00:00.000000,14797,17105
2025-03-26,2025-03-26 05:00:00.000000,15337,17690
2025-03-26,2025-03-26 06:00:00.000000,16533,18724
2025-03-26,2025-03-26 07:00:00.000000,17921,19725
2025-03-26,2025-03-26 08:00:00.000000,18184,19889
2025-03-26,2025-03-26 09:00:00.000000,17620,19260
2025-03-26,2025-03-26 10:00:00.000000,16839,18351
2025-03-26,2025-03-26 11:00:00.000000,16721,18059
2025-03-26,2025-03-26 12:00:00.000000,16481,17790
2025-03-26,2025-03-26 13:00:00.000000,16226,17529
2025-03-26,2025-03-26 14:00:00.000000,16009,17303
2025-03-26,2025-03-26 15:00:00.000000,15851,17138
2025-03-26,2025-03-26 16:00:00.000000,16190,17678
2025-03-26,2025-03-26 17:00:00.000000,16719,18370
2025-03-26,2025-03-26 18:00:00.000000,17130,18679
2025-03-26,2025-03-26 19:00:00.000000,18146,19715
2025-03-26,2025-03-26 20:00:00.000000,18517,20154
2025-03-26,2025-03-26 21:00:00.000000,18069,19497
2025-03-26,2025-03-26 22:00:00.000000,17077,18594
2025-03-26,2025-03-26 23:00:00.000000,15901,17456
2025-03-26,2025-03-27 00:00:00.000000,15196,17326
2025-03-27,2025-03-27 01:00:00.000000,14789,17131
2025-03-27,2025-03-27 02:00:00.000000,14616,17076
2025-03-27,2025-03-27 03:00:00.000000,14590,17115
2025-03-27,2025-03-27 04:00:00.000000,14870,17002
2025-03-27,2025-03-27 05:00:00.000000,15448,17433
2025-03-27,2025-03-27 06:00:00.000000,16699,18676
2025-03-27,2025-03-27 07:00:00.000000,17902,19239
2025-03-27,2025-03-27 08:00:00.000000,17579,19003
2025-03-27,2025-03-27 09:00:00.000000,16842,18688
2025-03-27,2025-03-27 10:00:00.000000,15748,17503
2025-03-27,2025-03-27 11:00:00.000000,15317,17207
2025-03-27,2025-03-27 12:00:00.000000,15071,16797
2025-03-27,2025-03-27 13:00:00.000000,14984,17266
2025-03-27,2025-03-27 14:00:00.000000,14733,17312
2025-03-27,2025-03-27 15:00:00.000000,15041,17446
2025-03-27,2025-03-27 16:00:00.000000,15518,17707
2025-03-27,2025-03-27 17:00:00.000000,16021,16964
2025-03-27,2025-03-27 18:00:00.000000,16429,18081
2025-03-27,2025-03-27 19:00:00.000000,17456,19781
2025-03-27,2025-03-27 20:00:00.000000,17599,19943
2025-03-27,2025-03-27 21:00:00.000000,17106,19474
2025-03-27,2025-03-27 22:00:00.000000,16457,18831
2025-03-27,2025-03-27 23:00:00.000000,15595,17805
2025-03-27,2025-03-28 00:00:00.000000,14809,16849
2025-03-28,2025-03-28 01:00:00.000000,14302,16318
2025-03-28,2025-03-28 02:00:00.000000,14247,16405
2025-03-28,2025-03-28 03:00:00.000000,14296,16489
2025-03-28,2025-03-28 04:00:00.000000,14410,16679
2025-03-28,2025-03-28 05:00:00.000000,14930,17027
2025-03-28,2025-03-28 06:00:00.000000,16085,17965
2025-03-28,2025-03-28 07:00:00.000000,17104,18600
2025-03-28,2025-03-28 08:00:00.000000,17481,18957
2025-03-28,2025-03-28 09:00:00.000000,17394,19151
2025-03-28,2025-03-28 10:00:00.000000,17494,19484
2025-03-28,2025-03-28 11:00:00.000000,17575,19300
2025-03-28,2025-03-28 12:00:00.000000,17522,19002
2025-03-28,2025-03-28 13:00:00.000000,17184,18580
2025-03-28,2025-03-28 14:00:00.000000,17035,18466
2025-03-28,2025-03-28 15:00:00.000000,16978,18186
2025-03-28,2025-03-28 16:00:00.000000,17179,18393
2025-03-28,2025-03-28 17:00:00.000000,17774,19036
2025-03-28,2025-03-28 18:00:00.000000,17881,19069
2025-03-28,2025-03-28 19:00:00.000000,18022,18983
2025-03-28,2025-03-28 20:00:00.000000,17732,19194
2025-03-28,2025-03-28 21:00:00.000000,17260,18918
2025-03-28,2025-03-28 22:00:00.000000,16358,17938
2025-03-28,2025-03-28 23:00:00.000000,15380,17233
2025-03-28,2025-03-29 00:00:00.000000,14827,17469
2025-03-29,2025-03-29 01:00:00.000000,14326,17382
2025-03-29,2025-03-29 02:00:00.000000,14099,17253
2025-03-29,2025-03-29 03:00:00.000000,14216,17407
2025-03-29,2025-03-29 04:00:00.000000,14152,17289
2025-03-29,2025-03-29 05:00:00.000000,14375,17387
2025-03-29,2025-03-29 06:00:00.000000,14842,17376
2025-03-29,2025-03-29 07:00:00.000000,15345,17712
2025-03-29,2025-03-29 08:00:00.000000,16073,17991
2025-03-29,2025-03-29 09:00:00.000000,16654,18347
2025-03-29,2025-03-29 10:00:00.000000,17208,18517
2025-03-29,2025-03-29 11:00:00.000000,17762,18769
2025-03-29,2025-03-29 12:00:00.000000,17409,18577
2025-03-29,2025-03-29 13:00:00.000000,17444,18578
2025-03-29,2025-03-29 14:00:00.000000,17050,18252
2025-03-29,2025-03-29 15:00:00.000000,17293,18168
2025-03-29,2025-03-29 16:00:00.000000,17392,18348
2025-03-29,2025-03-29 17:00:00.000000,17443,18228
2025-03-29,2025-03-29 18:00:00.000000,17660,18499
2025-03-29,2025-03-29 19:00:00.000000,17791,18216
2025-03-29,2025-03-29 20:00:00.000000,17150,17720
2025-03-29,2025-03-29 21:00:00.000000,16675,17793
2025-03-29,2025-03-29 22:00:00.000000,16094,17456
2025-03-29,2025-03-29 23:00:00.000000,15429,17304
2025-03-29,2025-03-30 00:00:00.000000,14765,17132
2025-03-30,2025-03-30 01:00:00.000000,14104,16609
2025-03-30,2025-03-30 02:00:00.000000,13911,16279
2025-03-30,2025-03-30 03:00:00.000000,13777,16292
2025-03-30,2025-03-30 04:00:00.000000,13626,16324
2025-03-30,2025-03-30 05:00:00.000000,13879,16670
2025-03-30,2025-03-30 06:00:00.000000,14271,17156
2025-03-30,2025-03-30 07:00:00.000000,14621,17324
2025-03-30,2025-03-30 08:00:00.000000,15245,17671
2025-03-30,2025-03-30 09:00:00.000000,15810,17566
2025-03-30,2025-03-30 10:00:00.000000,16146,17876
2025-03-30,2025-03-30 11:00:00.000000,16481,18121
2025-03-30,2025-03-30 12:00:00.000000,16413,17960
2025-03-30,2025-03-30 13:00:00.000000,15956,17474
2025-03-30,2025-03-30 14:00:00.000000,15973,17683
2025-03-30,2025-03-30 15:00:00.000000,16059,18072
2025-03-30,2025-03-30 16:00:00.000000,16172,18547
2025-03-30,2025-03-30 17:00:00.000000,16521,19070
2025-03-30,2025-03-30 18:00:00.000000,16330,18456
2025-03-30,2025-03-30 19:00:00.000000,16321,18278
2025-03-30,2025-03-30 20:00:00.000000,16121,18161
2025-03-30,2025-03-30 21:00:00.000000,15821,17951
2025-03-30,2025-03-30 22:00:00.000000,15127,17544
2025-03-30,2025-03-30 23:00:00.000000,14319,17096
2025-03-30,2025-03-31 00:00:00.000000,13734,17175
2025-03-31,2025-03-31 01:00:00.000000,13054,16569
2025-03-31,2025-03-31 02:00:00.000000,12761,16214
2025-03-31,2025-03-31 03:00:00.000000,12770,16487
2025-03-31,2025-03-31 04:00:00.000000,12917,16948
2025-03-31,2025-03-31 05:00:00.000000,13487,17365
2025-03-31,2025-03-31 06:00:00.000000,14628,18691
2025-03-31,2025-03-31 07:00:00.000000,15841,19433
2025-03-31,2025-03-31 08:00:00.000000,16104,19028
2025-03-31,2025-03-31 09:00:00.000000,16287,18698
2025-03-31,2025-03-31 10:00:00.000000,16169,18641
2025-03-31,2025-03-31 11:00:00.000000,16199,18545
2025-03-31,2025-03-31 12:00:00.000000,16258,18636
2025-03-31,2025-03-31 13:00:00.000000,16158,18727
2025-03-31,2025-03-31 14:00:00.000000,15897,18163
2025-03-31,2025-03-31 15:00:00.000000,16102,18272
2025-03-31,2025-03-31 16:00:00.000000,16711,18971
2025-03-31,2025-03-31 17:00:00.000000,17165,19458
2025-03-31,2025-03-31 18:00:00.000000,17145,19322
2025-03-31,2025-03-31 19:00:00.000000,17384,19190
2025-03-31,2025-03-31 20:00:00.000000,17511,19582
2025-03-31,2025-03-31 21:00:00.000000,16897,18784
2025-03-31,2025-03-31 22:00:00.000000,16047,17958
2025-03-31,2025-03-31 23:00:00.000000,15289,17863
2025-03-31,2025-04-01 00:00:00.000000,14625,17526
2025-04-01,2025-04-01 01:00:00.000000,14086,17029
2025-04-01,2025-04-01 02:00:00.000000,14012,17228
2025-04-01,2025-04-01 03:00:00.000000,14098,17428
2025-04-01,2025-04-01 04:00:00.000000,14343,17326
2025-04-01,2025-04-01 05:00:00.000000,14930,17528
2025-04-01,2025-04-01 06:00:00.000000,16079,18156
2025-04-01,2025-04-01 07:00:00.000000,17123,18544
2025-04-01,2025-04-01 08:00:00.000000,16857,17908
2025-04-01,2025-04-01 09:00:00.000000,16093,16340
2025-04-01,2025-04-01 10:00:00.000000,15587,16138
2025-04-01,2025-04-01 11:00:00.000000,15362,16594
2025-04-01,2025-04-01 12:00:00.000000,15204,16632
2025-04-01,2025-04-01 13:00:00.000000,15219,16810
2025-04-01,2025-04-01 14:00:00.000000,15052,16269
2025-04-01,2025-04-01 15:00:00.000000,15081,16297
2025-04-01,2025-04-01 16:00:00.000000,15519,16792
2025-04-01,2025-04-01 17:00:00.000000,15948,17492
2025-04-01,2025-04-01 18:00:00.000000,16433,18011
2025-04-01,2025-04-01 19:00:00.000000,17189,18704
2025-04-01,2025-04-01 20:00:00.000000,17846,19310
2025-04-01,2025-04-01 21:00:00.000000,17324,18806
2025-04-01,2025-04-01 22:00:00.000000,16306,17535
2025-04-01,2025-04-01 23:00:00.000000,15331,17255
2025-04-01,2025-04-02 00:00:00.000000,14739,17225
2025-04-02,2025-04-02 01:00:00.000000,14282,17305
2025-04-02,2025-04-02 02:00:00.000000,14096,17123
2025-04-02,2025-04-02 03:00:00.000000,14014,17294
2025-04-02,2025-04-02 04:00:00.000000,14117,17276
2025-04-02,2025-04-02 05:00:00.000000,14659,17895
2025-04-02,2025-04-02 06:00:00.000000,15819,19059
2025-04-02,2025-04-02 07:00:00.000000,16939,20292
2025-04-02,2025-04-02 08:00:00.000000,17357,20533
2025-04-02,2025-04-02 09:00:00.000000,17212,19469
2025-04-02,2025-04-02 10:00:00.000000,17395,19488
2025-04-02,2025-04-02 11:00:00.000000,17639,19539
2025-04-02,2025-04-02 12:00:00.000000,17883,19379
2025-04-02,2025-04-02 13:00:00.000000,18027,19347
2025-04-02,2025-04-02 14:00:00.000000,18097,19212
2025-04-02,2025-04-02 15:00:00.000000,18283,19059
2025-04-02,2025-04-02 16:00:00.000000,18953,19453
2025-04-02,2025-04-02 17:00:00.000000,19492,20035
2025-04-02,2025-04-02 18:00:00.000000,18935,19165
2025-04-02,2025-04-02 19:00:00.000000,18790,19070
2025-04-02,2025-04-02 20:00:00.000000,18558,18714
2025-04-02,2025-04-02 21:00:00.000000,17765,18170
2025-04-02,2025-04-02 22:00:00.000000,16733,17589
2025-04-02,2025-04-02 23:00:00.000000,15739,17272
2025-04-02,2025-04-03 00:00:00.000000,15313,17582
2025-04-03,2025-04-03 01:00:00.000000,14342,16437
2025-04-03,2025-04-03 02:00:00.000000,14522,16337
2025-04-03,2025-04-03 03:00:00.000000,14418,16238
2025-04-03,2025-04-03 04:00:00.000000,14195,15969
2025-04-03,2025-04-03 05:00:00.000000,14570,16690
2025-04-03,2025-04-03 06:00:00.000000,15571,18246
2025-04-03,2025-04-03 07:00:00.000000,16565,19132
2025-04-03,2025-04-03 08:00:00.000000,16862,18942
2025-04-03,2025-04-03 09:00:00.000000,16777,18939
2025-04-03,2025-04-03 10:00:00.000000,15979,18261
2025-04-03,2025-04-03 11:00:00.000000,15533,18228
2025-04-03,2025-04-03 12:00:00.000000,15168,17873
2025-04-03,2025-04-03 13:00:00.000000,14721,17724
2025-04-03,2025-04-03 14:00:00.000000,14632,17679
2025-04-03,2025-04-03 15:00:00.000000,14742,17592
2025-04-03,2025-04-03 16:00:00.000000,15367,18121
2025-04-03,2025-04-03 17:00:00.000000,15751,17906
2025-04-03,2025-04-03 18:00:00.000000,16023,18629
2025-04-03,2025-04-03 19:00:00.000000,16405,18603
2025-04-03,2025-04-03 20:00:00.000000,16951,18657
2025-04-03,2025-04-03 21:00:00.000000,16682,18616
2025-04-03,2025-04-03 22:00:00.000000,15739,17835
2025-04-03,2025-04-03 23:00:00.000000,14929,17530
2025-04-03,2025-04-04 00:00:00.000000,14225,17091
2025-04-04,2025-04-04 01:00:00.000000,13901,16405
2025-04-04,2025-04-04 02:00:00.000000,13677,16170
2025-04-04,2025-04-04 03:00:00.000000,13626,16115
2025-04-04,2025-04-04 04:00:00.000000,13791,16247
2025-04-04,2025-04-04 05:00:00.000000,14251,16361
2025-04-04,2025-04-04 06:00:00.000000,15373,17368
2025-04-04,2025-04-04 07:00:00.000000,16431,17726
2025-04-04,2025-04-04 08:00:00.000000,16173,17046
2025-04-04,2025-04-04 09:00:00.000000,15750,16936
2025-04-04,2025-04-04 10:00:00.000000,15160,16804
2025-04-04,2025-04-04 11:00:00.000000,14839,16818
2025-04-04,2025-04-04 12:00:00.000000,14663,16798
2025-04-04,2025-04-04 13:00:00.000000,14430,16659
2025-04-04,2025-04-04 14:00:00.000000,14504,16706
2025-04-04,2025-04-04 15:00:00.000000,14541,16887
2025-04-04,2025-04-04 16:00:00.000000,15086,17265
2025-04-04,2025-04-04 17:00:00.000000,15779,17659
2025-04-04,2025-04-04 18:00:00.000000,15953,17571
2025-04-04,2025-04-04 19:00:00.000000,16290,17644
2025-04-04,2025-04-04 20:00:00.000000,16611,17692
2025-04-04,2025-04-04 21:00:00.000000,16209,17652
2025-04-04,2025-04-04 22:00:00.000000,15299,17295
2025-04-04,2025-04-04 23:00:00.000000,14235,16406
2025-04-04,2025-04-05 00:00:00.000000,13698,16469
2025-04-05,2025-04-05 01:00:00.000000,13336,16217
2025-04-05,2025-04-05 02:00:00.000000,12850,15791
2025-04-05,2025-04-05 03:00:00.000000,12739,16235
2025-04-05,2025-04-05 04:00:00.000000,12821,16090
2025-04-05,2025-04-05 05:00:00.000000,13016,15764
2025-04-05,2025-04-05 06:00:00.000000,13477,15965
2025-04-05,2025-04-05 07:00:00.000000,14394,16308
2025-04-05,2025-04-05 08:00:00.000000,15309,16976
2025-04-05,2025-04-05 09:00:00.000000,16043,17287
2025-04-05,2025-04-05 10:00:00.000000,16262,17572
2025-04-05,2025-04-05 11:00:00.000000,16775,18024
2025-04-05,2025-04-05 12:00:00.000000,16578,17891
2025-04-05,2025-04-05 13:00:00.000000,16253,17476
2025-04-05,2025-04-05 14:00:00.000000,16196,17392
2025-04-05,2025-04-05 15:00:00.000000,16109,17658
2025-04-05,2025-04-05 16:00:00.000000,16201,17705
2025-04-05,2025-04-05 17:00:00.000000,16362,18022
2025-04-05,2025-04-05 18:00:00.000000,16320,18063
2025-04-05,2025-04-05 19:00:00.000000,16298,17994
2025-04-05,2025-04-05 20:00:00.000000,16262,18017
2025-04-05,2025-04-05 21:00:00.000000,15661,17695
